id,short_name,title,authors,year,date,venue,url,code_url,topics,tier,note_zh
2608.13026,Temporal GRPO,Temporal GRPO: Beyond Trajectory-Level Credit in Vision-Language-Action Reinforcement Learning,"Yao Zhou, Hang Gao, Fengge Wu, Changwen Zheng, Wenwen Qiang",2026,2026-08-13,arXiv,https://arxiv.org/abs/2608.13026,,T9,extended,按可检测任务阶段分配优势，解决轨迹级信用混叠。
2608.13438,ContactGuard,ContactGuard: Pre-Contact Execution Monitoring with Action-Conditioned Latent World Models,"Gehan Zheng, Matthew Johnson-Roberson, Weiming Zhi",2026,2026-08-13,arXiv,https://arxiv.org/abs/2608.13438,,T12;T17;T23,extended,潜空间世界模型的接触前执行监控。
2608.15269,Remember Smarter,Remember Smarter: Visual History Compressor and Hyperbolic Experience Space for Robotic Memory,"Dai Zhou, Jiexi Yan, Tong Li, Yuxuan Wang, Cheng Deng",2026,2026-08-15,arXiv,https://arxiv.org/abs/2608.15269,,T5,extended,Mamba 视觉历史压缩 + 双曲经验空间，LIBERO-Plus 53.6%→70.6%。
2608.15502,EcoVLA,EcoVLA: Energy-Efficient Device-Edge Co-Inference for Vision-Language-Action Models under Real-Time Constraints,"Ao Zhou, Bo Dai, Le Yu, Xingyu Liu, Zeyu Hao, Lingkun Long, Chunming Hu, Jianlei Yang",2026,2026-08-16,APPT 2026,https://arxiv.org/abs/2608.15502,,T14,extended,端-边协同推理，20Hz 约束下能效 +236%。
2608.16889,BATON,Don't Drop the BATON: Long-Horizon Robot Manipulation via Agentic Subtask Exploration and Transition-aware Memory,"Bingxin Xu, Yuzhang Shang, Emilio Ferrara",2026,2026-08-17,arXiv,https://arxiv.org/abs/2608.16889,,T4;T5;T23,extended,以子任务为探索单元（成本 T·K 而非 T^K），转移感知记忆治理 VLA 的进入条件。
2608.16590,Zetta ζ,Zetta $ζ$: An Efficient Closed-Loop Embodied Harness for Self-Evolving Physical Intelligence,"Xin Ding, Liang Mi, Mingzhe Huang, Zixuan Wang, Chao Zhang, Zixu Hao, Fu Chen, Xiangyu Li, Yikai Zheng, Yaoyu Guo, Weijun Wang, Kun Li, Hao Wu, Yunxin Liu, Ting Cao",2026,2026-08-17,arXiv,https://arxiv.org/abs/2608.16590,,T7;T15;T6;T24,extended,三时间尺度闭环 harness：动作频率治理 / rollout 级 critic-recovery 提议 / 验证门控技能更新；LIBERO-Pro 90.8%，推理加速 11.1x。
2608.18227,Revisiting Push-T with Agentic Robotics,"Revisiting the ""Push-T"" Robot Manipulation Task with Agentic Robotics","Shuangyu Xie, Kaiyuan Chen, Ken Goldberg",2026,2026-08-18,arXiv,https://arxiv.org/abs/2608.18227,,T2,extended,Goldberg 组：Claude Code 无示范写出 Push-T 算法解，100% 成功且比扩散策略少 46% 步数。
2608.21031,PhysCaP,PhysCaP: Grounding Code-as-Policy Agent with Physics-Informed Exploration,"Chen-Yu Lin, Jing-Wen Chen, Hsueh-En Chang, Hung-An Chen, Sheng-Hsun Chang, Chi-Pin Huang, Fu-En Yang, Min-Hung Chen, Yi-Ting Chen, Yu-Chiang Frank Wang, Shao-Hua Sun",2026,2026-08-21,arXiv,https://arxiv.org/abs/2608.21031,https://physcap.github.io,T2;T22,extended,物理信息驱动的主动探索层：从本体感知估计质量/刚度，Planner+Prioritizer 决定何时探索。
2608.21204,Q-Planning (Beyond Imitation),Beyond Imitation: Self-Improving Robot Policies via Off-Policy Q-Planning,"Varun Giridhar, Anant Khandelwal, Jeremy A. Collins, Ignat Georgiev, Animesh Garg",2026,2026-08-21,arXiv,https://arxiv.org/abs/2608.21204,https://varungiridhar.github.io/qplanning/,T7;T9;T10,extended,大 BC 策略 + 小 off-policy Q 函数，只微调 Q 即可从部署失败中自我改进。
2608.23831,ARLI (Learning to Act While Waiting),Learning to Act While Waiting: RL Finetuning of Generalist Robot Policies Under Inference Latency,"Brian Zhu, Momen Khalil, E Harrison, Emanuele Poggi, Philipp Schmitt, Bernd Kast, Philine Meister, Pranav Atreya, Qiyang Li, Finn Ferchau, Cesar Colmenero, Yash Shahapurkar, Gokul Narayanan, Melih Erdogan, Kai Wurm, Georg von Wichert, Oier Mees, Eugen Solowjow, Andrew Wagenmaker, Sergey Levine",2026,2026-08-24,arXiv,https://arxiv.org/abs/2608.23831,,T9;T14,extended,推理延迟下的异步 RL：状态增广恢复近马尔可夫性。
2608.26545,Memory Anchors,Memory Anchors for Continual Robot Learning,"Maximilian Du, Zhanyi Sun, Chen Xu, Paarth Shah, Masha Itkina, Shuran Song",2026,2026-08-27,arXiv,https://arxiv.org/abs/2608.26545,https://robot-adaptation.github.io/MemoryAnchors,T5;T7,extended,持续学习中 10% 的关键锚点经验决定是否灾难性遗忘。
2608.29537,AGM,AGM: Achievement-Grounded Memory for Closed-Loop Agents with Frozen VLA Policies,"Hongbo Gao, Zeyu Ni, Xin Wen, Siyu Xu, Ruifeng Li",2026,2026-08-30,arXiv,https://arxiv.org/abs/2608.29537,,T5;T23,extended,成就接地记忆：只有物理证据验证子目标后才推进进度指针；可靠记忆取决于状态更新纪律而非容量。
2608.30760,PRACTICE,PRACTICE: From Experience to Expertise in Self-Evolving Embodied Agents,"Ziyi Bai, Siqi Li, Tinglei Huang, Börje F. Karlsson",2026,2026-08-31,arXiv,https://arxiv.org/abs/2608.30760,https://baai-agents.github.io/PRACTICE,T7;T8,extended,训练一个技能学习器对持久技能库做结构化批量编辑（增/改/合/删），执行器冻结。
2608.30237,Motus2,Motus2: A Self-Evolving General World Model for Dexterous Manipulation,"Hongzhe Bi, Zihao Zhou, Yihang Tang, Jingrui Pang, Shuhe Huang, Haitian Liu, Runqing Wang, Shuai Huang, Yichen Wang, Yiming Cheng, Ruowen Zhao, Zhenghua Li, Hengkai Tan, Xiaolong Liu, Jinhui Wan, Jiabao Liu, Min Zhao, Fan Bao, Jun Zhu",2026,2026-08-31,arXiv,https://arxiv.org/abs/2608.30237,,T7;T12,extended,单模型三接口（策略/模拟器/评估器）的自进化世界模型。
2609.01679,Survey: Self-Improving Test-Time Intelligence,"A Survey on Self-Improving Test-Time Intelligence: Feedback-Driven Adapting, Learning, and Scaling at Inference","Shuaicheng Niu, Guohao Chen, Yaofo Chen, Zhiquan Wen, Jinwu Hu, Zeshuai Deng, Deyu Chen, Shuhai Zhang, Renjie Chen, Zihao Lian, Shoukai Xu, Gang Dai, Yunbei Zhang, Wei Luo, Yifan Zhang, Mingkui Tan, Cheng Deng",2026,2026-09-01,Machine Intelligence Research,https://arxiv.org/abs/2609.01679,,T0;T7;T24,extended,统一测试时适应/学习/扩展的反馈驱动 TTI 视角，覆盖机器人。
2609.02217,SkillGLoW,SkillGLoW: Procedural-Family Skill Consolidation for Self-Improving Agents on Long-Horizon Task Streams,"Ao Yan, Xin Zhang, Jiawei Du, Joey Tianyi Zhou",2026,2026-09-02,arXiv,https://arxiv.org/abs/2609.02217,,T7;T8;T0,extended,把复用单元定义为'过程族'，局部技能聚合为去实例化的全局先验，提交门保证不退化。
good-1965,Speculations Concerning the First Ultraintelligent Machine,Speculations Concerning the First Ultraintelligent Machine,Irving John Good,1965,1965,Advances in Computers 6:31-88,https://doi.org/10.1016/S0065-2458(08)60418-0,,T24;T0,foundation,1965 年的“智能爆炸”设想：能设计出更强机器的机器会让新机器继续参与下一代设计；RSI 概念的源头。
godel-machine-2003,Gödel Machine,Gödel Machines: Self-Referential Universal Problem Solvers Making Provably Optimal Self-Improvements,Jürgen Schmidhuber,2003,2003-09-25,arXiv,https://arxiv.org/abs/cs/0309048,,T24;T0,foundation,自我改写的形式化起点：只有能证明某项修改会提高既定效用时才执行修改。
yudkowsky-rsi-2008,Recursive Self-Improvement (LessWrong),Recursive Self-Improvement,Eliezer Yudkowsky,2008,2008-12-01,LessWrong,https://www.lesswrong.com/posts/JBadX7rwdcRFzGuju/recursive-self-improvement,,T24;T0,foundation,2008 年对递归自我改进的系统论述，Lil'Log 与具身纪元文章均以其为概念参照。
2112.09332,WebGPT,WebGPT: Browser-assisted question-answering with human feedback,"Reiichiro Nakano, Jacob Hilton, Suchir Balaji, Jeff Wu, Long Ouyang, Christina Kim, Christopher Hesse, Shantanu Jain, Vineet Kosaraju, William Saunders, Xu Jiang, Karl Cobbe, Tyna Eloundou, Gretchen Krueger, Kevin Button, Matthew Knight, Benjamin Chess, John Schulman",2021,2021-12-17,arXiv,https://arxiv.org/abs/2112.09332,,T0,foundation,浏览器辅助问答与人类反馈，工具使用的早期实证。
2201.11903,Chain-of-Thought Prompting,Chain-of-Thought Prompting Elicits Reasoning in Large Language Models,"Jason Wei, Xuezhi Wang, Dale Schuurmans, Maarten Bosma, Brian Ichter, Fei Xia, Ed Chi, Quoc Le, Denny Zhou",2022,2022-01-28,NeurIPS 2022,https://arxiv.org/abs/2201.11903,,T0,foundation,Lil'Log 2023 文中 Planning 组件的起点：让模型逐步推理。
2203.14465,STaR,STaR: Bootstrapping Reasoning With Reasoning,"Eric Zelikman, Yuhuai Wu, Jesse Mu, Noah D. Goodman",2022,2022-03-28,NeurIPS 2022,https://arxiv.org/abs/2203.14465,,T24;T0,foundation,训练时自迭代：生成推理 → 答对保留、答错看答案重推 → 筛出的过程微调下一版模型。
2205.00445,MRKL Systems,"MRKL Systems: A modular, neuro-symbolic architecture that combines large language models, external knowledge sources and discrete reasoning","Ehud Karpas, Omri Abend, Yonatan Belinkov, Barak Lenz, Opher Lieber, Nir Ratner, Yoav Shoham, Hofit Bata, Yoav Levine, Kevin Leyton-Brown, Dor Muhlgay, Noam Rozen, Erez Schwartz, Gal Shachaf, Shai Shalev-Shwartz, Amnon Shashua, Moshe Tenenholtz",2022,2022-05-01,arXiv,https://arxiv.org/abs/2205.00445,,T0,foundation,模块化神经符号架构：LLM 路由到专家模块（计算器、API、知识库）。
2205.12255,TALM: Tool Augmented Language Models,TALM: Tool Augmented Language Models,"Aaron Parisi, Yao Zhao, Noah Fiedel",2022,2022-05-24,arXiv,https://arxiv.org/abs/2205.12255,,T0,foundation,用自博弈式迭代扩展工具调用数据。
2210.03629,ReAct,ReAct: Synergizing Reasoning and Acting in Language Models,"Shunyu Yao, Jeffrey Zhao, Dian Yu, Nan Du, Izhak Shafran, Karthik Narasimhan, Yuan Cao",2022,2022-10-06,ICLR 2023,https://arxiv.org/abs/2210.03629,,T0,foundation,推理与行动交织的 Thought / Action / Observation 循环，Agent 循环的标准形态。
2210.14215,Algorithm Distillation,In-context Reinforcement Learning with Algorithm Distillation,"Michael Laskin, Luyu Wang, Junhyuk Oh, Emilio Parisotto, Stephen Spencer, Richie Steigerwald, DJ Strouse, Steven Hansen, Angelos Filos, Ethan Brooks, Maxime Gazeau, Himanshu Sahni, Satinder Singh, Volodymyr Mnih",2022,2022-10-25,ICLR 2023,https://arxiv.org/abs/2210.14215,,T0,foundation,用上下文内强化学习蒸馏学习算法本身，Lil'Log 2023 文中“上下文即记忆”的例证。
2302.02676,Chain of Hindsight,Chain of Hindsight Aligns Language Models with Feedback,"Hao Liu, Carmelo Sferrazza, Pieter Abbeel",2023,2023-02-06,arXiv,https://arxiv.org/abs/2302.02676,,T0,foundation,用带反馈标注的历史输出序列微调模型，自反思的训练时版本。
2302.04761,Toolformer,Toolformer: Language Models Can Teach Themselves to Use Tools,"Timo Schick, Jane Dwivedi-Yu, Roberto Dessì, Roberta Raileanu, Maria Lomeli, Luke Zettlemoyer, Nicola Cancedda, Thomas Scialom",2023,2023-02-09,NeurIPS 2023,https://arxiv.org/abs/2302.04761,,T0,foundation,模型自监督学会何时调用哪个 API。
2303.11366,Reflexion,Reflexion: Language Agents with Verbal Reinforcement Learning,"Noah Shinn, Federico Cassano, Edward Berman, Ashwin Gopinath, Karthik Narasimhan, Shunyu Yao",2023,2023-03-20,NeurIPS 2023,https://arxiv.org/abs/2303.11366,https://github.com/noahshinn/reflexion,T24;T0;T6,foundation,部署时的记忆自改进：把测试 / 环境反馈写成反思存进记忆再重试，不更新权重；HumanEval 91%。
2303.17651,Self-Refine,Self-Refine: Iterative Refinement with Self-Feedback,"Aman Madaan, Niket Tandon, Prakhar Gupta, Skyler Hallinan, Luyu Gao, Sarah Wiegreffe, Uri Alon, Nouha Dziri, Shrimai Prabhumoye, Yiming Yang, Shashank Gupta, Bodhisattwa Prasad Majumder, Katherine Hermann, Sean Welleck, Amir Yazdanbakhsh, Peter Clark",2023,2023-03-30,NeurIPS 2023,https://arxiv.org/abs/2303.17651,,T0;T6,foundation,同一模型生成 → 自我反馈 → 精炼的迭代，不训练；反思类方法的基线。
2303.17580,HuggingGPT,HuggingGPT: Solving AI Tasks with ChatGPT and its Friends in Hugging Face,"Yongliang Shen, Kaitao Song, Xu Tan, Dongsheng Li, Weiming Lu, Yueting Zhuang",2023,2023-03-30,NeurIPS 2023,https://arxiv.org/abs/2303.17580,,T0,foundation,ChatGPT 做任务规划与模型选择，调用 HuggingFace 上的专家模型执行。
2304.03442,Generative Agents,Generative Agents: Interactive Simulacra of Human Behavior,"Joon Sung Park, Joseph C. O'Brien, Carrie J. Cai, Meredith Ringel Morris, Percy Liang, Michael S. Bernstein",2023,2023-04-07,UIST 2023,https://arxiv.org/abs/2304.03442,,T0;T5,foundation,记忆流 + 检索（新近性 / 重要性 / 相关性）+ 反思 + 规划的沙盒 agent，是 Robot Memory 主线常引的记忆架构。
2304.05376,ChemCrow,ChemCrow: Augmenting large-language models with chemistry tools,"Andres M Bran, Sam Cox, Oliver Schilter, Carlo Baldassari, Andrew D White, Philippe Schwaller",2023,2023-04-11,arXiv,https://arxiv.org/abs/2304.05376,,T0,foundation,用 13 个化学工具增强 LLM 完成有机合成与材料设计。
2304.05332,Emergent Autonomous Scientific Research Capabilities of LLMs,Emergent autonomous scientific research capabilities of large language models,"Daniil A. Boiko, Robert MacKnight, Gabe Gomes",2023,2023-04-11,arXiv,https://arxiv.org/abs/2304.05332,,T0;T24,foundation,LLM 驾驭实验室自动化（含云实验室）做科学实验的早期案例。
2304.08244,API-Bank,API-Bank: A Comprehensive Benchmark for Tool-Augmented LLMs,"Minghao Li, Yingxiu Zhao, Bowen Yu, Feifan Song, Hangyu Li, Haiyang Yu, Zhoujun Li, Fei Huang, Yongbin Li",2023,2023-04-14,arXiv,https://arxiv.org/abs/2304.08244,,T0,foundation,工具增强 LLM 的评测基准。
2304.11477,LLM+P,LLM+P: Empowering Large Language Models with Optimal Planning Proficiency,"Bo Liu, Yuqian Jiang, Xiaohan Zhang, Qiang Liu, Shiqi Zhang, Joydeep Biswas, Peter Stone",2023,2023-04-22,arXiv,https://arxiv.org/abs/2304.11477,,T0;T1,foundation,LLM 把问题翻译成 PDDL，交给经典规划器求解；AgenticLab 等规划语言接口的先驱。
2305.10601,Tree of Thoughts,Tree of Thoughts: Deliberate Problem Solving with Large Language Models,"Shunyu Yao, Dian Yu, Jeffrey Zhao, Izhak Shafran, Thomas L. Griffiths, Yuan Cao, Karthik Narasimhan",2023,2023-05-17,NeurIPS 2023,https://arxiv.org/abs/2305.10601,,T0,foundation,把推理组织为树搜索，每步多候选并评估。
2305.20050,Let's Verify Step by Step,Let's Verify Step by Step,"Hunter Lightman, Vineet Kosaraju, Yura Burda, Harri Edwards, Bowen Baker, Teddy Lee, Jan Leike, John Schulman, Ilya Sutskever, Karl Cobbe",2023,2023-05-31,ICLR 2024,https://arxiv.org/abs/2305.20050,,T24;T0;T23,foundation,过程奖励模型：逐步标出推理出错位置而非只看最终答案，为 RSI 提供细粒度评价信号。
lilianweng-agent-2023,LLM Powered Autonomous Agents (Lil'Log),LLM Powered Autonomous Agents,Lilian Weng,2023,2023-06-23,Lil'Log,https://lilianweng.github.io/posts/2023-06-23-agent/,https://lilianweng.github.io/posts/2023-06-23-agent/,T0,foundation,Agent = LLM + Planning + Memory + Tool use 的经典分解，是后续所有 Agent+Robot 架构图的原型。
2307.15818,RT-2,RT-2: Vision-Language-Action Models Transfer Web Knowledge to Robotic Control,"Anthony Brohan, Noah Brown, Justice Carbajal, Yevgen Chebotar, Xi Chen, Krzysztof Choromanski, Tianli Ding, Danny Driess, Avinava Dubey, Chelsea Finn, Pete Florence, Chuyuan Fu, Montse Gonzalez Arenas, Keerthana Gopalakrishnan, Kehang Han, Karol Hausman, Alexander Herzog, Jasmine Hsu, Brian Ichter, Alex Irpan, Nikhil Joshi, Ryan Julian, Dmitry Kalashnikov, Yuheng Kuang, Isabel Leal, Lisa Lee, Tsang-Wei Edward Lee, Sergey Levine, Yao Lu, Henryk Michalewski, Igor Mordatch, Karl Pertsch, Kanishka Rao, Krista Reymann, Michael Ryoo, Grecia Salazar, Pannag Sanketi, Pierre Sermanet, Jaspiar Singh, Anikait Singh, Radu Soricut, Huong Tran, Vincent Vanhoucke, Quan Vuong, Ayzaan Wahid, Stefan Welker, Paul Wohlhart, Jialin Wu, Fei Xia, Ted Xiao, Peng Xu, Sichun Xu, Tianhe Yu, Brianna Zitkovich",2023,2023-07-28,CoRL 2023,https://arxiv.org/abs/2307.15818,https://robotics-transformer2.github.io,T1,foundation,VLA 的起点：把 VLM 的网络知识迁移到机器人动作；文章将其作为 2023-2024 年机器人吃到 VLM 红利的代表。
2309.16797,Promptbreeder,Promptbreeder: Self-Referential Self-Improvement Via Prompt Evolution,"Chrisantha Fernando, Dylan Banarse, Henryk Michalewski, Simon Osindero, Tim Rocktäschel",2023,2023-09-28,arXiv,https://arxiv.org/abs/2309.16797,,T0,foundation,自指式 prompt 演化，突变 prompt 本身也被演化。
2310.02304,STOP,Self-Taught Optimizer (STOP): Recursively Self-Improving Code Generation,"Eric Zelikman, Eliana Lorch, Lester Mackey, Adam Tauman Kalai",2023,2023-10-03,arXiv,https://arxiv.org/abs/2310.02304,,T0;T24,foundation,自学优化器：优化 improver 而非解本身；弱模型下会退化。
2401.01335,SPIN: Self-Play Fine-Tuning,Self-Play Fine-Tuning Converts Weak Language Models to Strong Language Models,"Zixiang Chen, Yihe Deng, Huizhuo Yuan, Kaixuan Ji, Quanquan Gu",2024,2024-01-02,ICML 2024,https://arxiv.org/abs/2401.01335,,T0;T24,foundation,弱模型通过与自己历史版本博弈变强，无需额外人类数据。
2401.10020,Self-Rewarding Language Models,Self-Rewarding Language Models,"Weizhe Yuan, Richard Yuanzhe Pang, Kyunghyun Cho, Xian Li, Sainbayar Sukhbaatar, Jing Xu, Jason Weston",2024,2024-01-18,arXiv,https://arxiv.org/abs/2401.10020,,T0;T24;T23,foundation,模型用 LLM-as-a-Judge 给自己的回答打分并做 DPO，回答与评价能力同时迭代。
2407.19594,Meta-Rewarding Language Models,Meta-Rewarding Language Models: Self-Improving Alignment with LLM-as-a-Meta-Judge,"Tianhao Wu, Weizhe Yuan, Olga Golovneva, Jing Xu, Yuandong Tian, Jiantao Jiao, Jason Weston, Sainbayar Sukhbaatar",2024,2024-07-28,arXiv,https://arxiv.org/abs/2407.19594,,T24;T0;T23,foundation,同一模型既当回答者、评审者和“评审的评审”，评价能力本身自改进；四轮后 AlpacaEval 2 LC 胜率 22.9%→39.4%。
2408.06292,The AI Scientist,The AI Scientist: Towards Fully Automated Open-Ended Scientific Discovery,"Chris Lu, Cong Lu, Robert Tjarko Lange, Jakob Foerster, Jeff Clune, David Ha",2024,2024-08-12,arXiv,https://arxiv.org/abs/2408.06292,https://github.com/SakanaAI/AI-Scientist,T24;T0,foundation,自动研究：从代码模板出发提想法、查新颖性、改代码、跑实验、写论文并接受自动评审。
2408.08435,ADAS: Automated Design of Agentic Systems,Automated Design of Agentic Systems,"Shengran Hu, Cong Lu, Jeff Clune",2024,2024-08-15,ICLR 2025,https://arxiv.org/abs/2408.08435,,T0,foundation,用 meta agent 在代码空间里搜索新的 agent 设计（ICLR 2025）。
2409.11363,CORE-Bench,CORE-Bench: Fostering the Credibility of Published Research Through a Computational Reproducibility Agent Benchmark,"Zachary S. Siegel, Sayash Kapoor, Nitya Nadgir, Benedikt Stroebl, Arvind Narayanan",2024,2024-09-17,TMLR 2024,https://arxiv.org/abs/2409.11363,,T0;T24,foundation,计算可复现性 agent 基准（TMLR 2024）。
2410.05080,ScienceAgentBench,ScienceAgentBench: Toward Rigorous Assessment of Language Agents for Data-Driven Scientific Discovery,"Ziru Chen, Shijie Chen, Yuting Ning, Qianheng Zhang, Boshi Wang, Botao Yu, Yifei Li, Zeyi Liao, Chen Wei, Zitong Lu, Vishal Dey, Mingyi Xue, Frazier N. Baker, Benjamin Burns, Daniel Adu-Ampratwum, Xuhui Huang, Xia Ning, Song Gao, Yu Su, Huan Sun",2024,2024-10-07,ICLR 2025,https://arxiv.org/abs/2410.05080,,T0;T24,foundation,数据驱动科学发现任务上的语言 agent 严格评测（ICLR 2025）。
2410.07095,MLE-bench,MLE-bench: Evaluating Machine Learning Agents on Machine Learning Engineering,"Jun Shern Chan, Neil Chowdhury, Oliver Jaffe, James Aung, Dane Sherburn, Evan Mays, Giulio Starace, Kevin Liu, Leon Maksin, Tejal Patwardhan, Lilian Weng, Aleksander Mądry",2024,2024-10-09,arXiv,https://arxiv.org/abs/2410.07095,,T0;T24,foundation,在 Kaggle 式机器学习工程任务上评测 agent。
2410.10762,AFlow,AFlow: Automating Agentic Workflow Generation,"Jiayi Zhang, Jinyu Xiang, Zhaoyang Yu, Fengwei Teng, Xionghui Chen, Jiaqi Chen, Mingchen Zhuge, Xin Cheng, Sirui Hong, Jinlin Wang, Bingnan Zheng, Bang Liu, Yuyu Luo, Chenglin Wu",2024,2024-10-14,ICLR 2025,https://arxiv.org/abs/2410.10762,,T0,foundation,用 MCTS 在代码表示的工作流空间中自动生成 agentic workflow（ICLR 2025）。
2411.15114,RE-Bench,RE-Bench: Evaluating frontier AI R&D capabilities of language model agents against human experts,"Hjalmar Wijk, Tao Lin, Joel Becker, Sami Jawhar, Neev Parikh, Thomas Broadley, Lawrence Chan, Michael Chen, Josh Clymer, Jai Dhyani, Elena Ericheva, Katharyn Garcia, Brian Goodrich, Nikola Jurkovic, Holden Karnofsky, Megan Kinniment, Aron Lajko, Seraphina Nix, Lucas Sato, William Saunders, Maksym Taran, Ben West, Elizabeth Barnes",2024,2024-11-22,ICML 2025,https://arxiv.org/abs/2411.15114,,T0;T24,foundation,对比前沿 agent 与人类专家的 AI R&D 能力（ICML 2025）。
2502.10517,KernelBench,KernelBench: Can LLMs Write Efficient GPU Kernels?,"Anne Ouyang, Simon Guo, Simran Arora, Alex L. Zhang, William Hu, Christopher Ré, Azalia Mirhoseini",2025,2025-02-14,arXiv,https://arxiv.org/abs/2502.10517,,T0;T24,foundation,LLM 能否写出高效 GPU kernel 的基准，harness 演化常用的可验证任务。
2504.01848,PaperBench,PaperBench: Evaluating AI's Ability to Replicate AI Research,"Giulio Starace, Oliver Jaffe, Dane Sherburn, James Aung, Jun Shern Chan, Leon Maksin, Rachel Dias, Evan Mays, Benjamin Kinsella, Wyatt Thompson, Johannes Heidecke, Amelia Glaese, Tejal Patwardhan",2025,2025-04-02,ICML 2025,https://arxiv.org/abs/2504.01848,,T0;T24,foundation,评测 AI 复现 AI 研究论文的能力（ICML 2025）。
2505.03335,Absolute Zero,Absolute Zero: Reinforced Self-play Reasoning with Zero Data,"Andrew Zhao, Yiran Wu, Yang Yue, Tong Wu, Quentin Xu, Yang Yue, Matthieu Lin, Shenzhi Wang, Qingyun Wu, Zilong Zheng, Gao Huang",2025,2025-05-06,arXiv,https://arxiv.org/abs/2505.03335,,T0;T24,foundation,零数据自博弈推理：模型自己提出可验证任务并求解，训练时自迭代的极端形式。
2505.22954,Darwin Gödel Machine,Darwin Godel Machine: Open-Ended Evolution of Self-Improving Agents,"Jenny Zhang, Shengran Hu, Cong Lu, Robert Lange, Jeff Clune",2025,2025-05-29,arXiv 2025,https://arxiv.org/abs/2505.22954,,T0;T24,foundation,允许 coding agent 修改自身 harness 代码库并开放式演化，SWE-bench 20%→50%。
2506.13131,AlphaEvolve,AlphaEvolve: A coding agent for scientific and algorithmic discovery,"Alexander Novikov, Ngân Vũ, Marvin Eisenberger, Emilien Dupont, Po-Sen Huang, Adam Zsolt Wagner, Sergey Shirobokov, Borislav Kozlovskii, Francisco J. R. Ruiz, Abbas Mehrabian, M. Pawan Kumar, Abigail See, Swarat Chaudhuri, George Holland, Alex Davies, Sebastian Nowozin, Pushmeet Kohli, Matej Balog",2025,2025-06-16,arXiv,https://arxiv.org/abs/2506.13131,,T0,foundation,冻结 LLM 生成程序 diff 的演化搜索，EVOLVE-BLOCK 标记可改区域。
2507.19457,GEPA,GEPA: Reflective Prompt Evolution Can Outperform Reinforcement Learning,"Lakshya A Agrawal, Shangyin Tan, Dilara Soylu, Noah Ziems, Rishi Khare, Krista Opsahl-Ong, Arnav Singhvi, Herumb Shandilya, Michael J Ryan, Meng Jiang, Christopher Potts, Koushik Sen, Alexandros G. Dimakis, Ion Stoica, Dan Klein, Matei Zaharia, Omar Khattab",2025,2025-07-25,arXiv,https://arxiv.org/abs/2507.19457,,T0,foundation,反思式 prompt 演化优于 RL 的实证。
2509.19349,ShinkaEvolve,ShinkaEvolve: Towards Open-Ended And Sample-Efficient Program Evolution,"Robert Tjarko Lange, Yuki Imajuku, Edoardo Cetin",2025,2025-09-17,arXiv,https://arxiv.org/abs/2509.19349,,T0;T24;T21,foundation,开放式、样本高效的程序演化：新颖性拒绝采样与多模型集成；本报告建议用其去重机制缓解机器人集群的假设重复。
2510.04618,ACE,Agentic Context Engineering: Evolving Contexts for Self-Improving Language Models,"Qizheng Zhang, Changran Hu, Shubhangi Upasani, Boyuan Ma, Fenglu Hong, Vamsidhar Kamanuru, Jay Rainton, Chen Wu, Mengmeng Ji, Hanchen Li, Urmish Thakker, James Zou, Kunle Olukotun",2025,2025-10-06,ICLR 2026,https://arxiv.org/abs/2510.04618,,T0,foundation,把上下文当作可演化的 playbook：Generator/Reflector/Curator 三角色，增量条目式更新避免上下文塌缩。
2511.16072,Early Science Acceleration Experiments with GPT-5,Early science acceleration experiments with GPT-5,"Sébastien Bubeck, Christian Coester, Ronen Eldan, Timothy Gowers, Yin Tat Lee, Alexandru Lupsasca, Mehtaab Sawhney, Robert Scherrer, Mark Sellke, Brian K. Spears, Derya Unutmaz, Kevin Weil, Steven Yin, Nikita Zhivotovskiy",2025,2025-11-20,arXiv,https://arxiv.org/abs/2511.16072,,T0;T24,foundation,前沿模型加速科研的早期实证案例集。
2511.23473,ThetaEvolve,ThetaEvolve: Test-time Learning on Open Problems,"Yiping Wang, Shao-Rong Su, Zhiyuan Zeng, Eva Xu, Liliang Ren, Xinyu Yang, Zeyi Huang, Xuehai He, Luyao Ma, Baolin Peng, Hao Cheng, Pengcheng He, Weizhu Chen, Shuohang Wang, Simon Shaolei Du, Yelong Shen",2025,2025-11-28,arXiv,https://arxiv.org/abs/2511.23473,,T0;T24,foundation,面向开放问题的测试时学习：在演化搜索中同时更新模型。
bigbang-v1-2026,BigBang-V1,BigBang: Pursuing Open-Ended Intelligence through Self-Evolving Synthesis of Verifiable Frontier Tasks,The BigBang Team (Endless Frontier),2026,2026,Technical report,https://endlessfrontier.tech/assets/paper.pdf,https://huggingface.co/endless-frontier/BigBang-v1,T24;T0,foundation,出题者 / 批评者 / 元批评者三角合成可验证难题，约一万条样本更新权重；训练时自迭代 + 评价器校准，证据来自团队技术报告。
nature-ai-research-automation-2026,Towards End-to-End Automation of AI Research (Nature),Towards end-to-end automation of AI research,"Chris Lu, Cong Lu, Robert Tjarko Lange, Jakob Foerster, Jeff Clune, David Ha",2026,2026,Nature 651:914-919,https://www.nature.com/articles/s41586-026-10265-5,,T0;T24,foundation,The AI Scientist 路线在 Nature 上的正式发表：从想法到论文与评审的端到端自动化。
